time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/iterations,time/total_timesteps,train/n_updates,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/explained_variance,train/clip_range,train/loss,train/value_loss,train/learning_rate,train/clip_fraction,eval/mean_ep_length,eval/mean_reward
168,113.52,84,113.52,445,14240,8880,-0.020807802211493254,0.017537162,-0.18250224813818933,0.4271462559700012,0.2,-0.03506685420870781,8.913499132177095e-05,0.0003,0.05625,,
168,113.52,84,113.52,446,14272,8900,-0.00744595741853118,0.005634078,-0.20893852412700653,0.7275782227516174,0.2,-0.013419809751212597,0.00012878147608716973,0.0003,0.0671875,,
169,113.52,84,113.52,447,14304,8920,-0.006519512366503477,0.0016702842,-0.1823866546154022,0.8671669065952301,0.2,-0.010456224903464317,9.092347181649529e-06,0.0003,0.0421875,,
169,113.52,84,113.52,448,14336,8940,-0.0020952305756509306,0.0028357077,-0.2857797175645828,0.9327599555253983,0.2,-0.004201328381896019,1.3896587529416137e-05,0.0003,0.01875,,
169,113.52,84,113.52,449,14368,8960,-0.0015916986856609582,0.01126987,-0.2988717332482338,0.8754427507519722,0.2,-0.003239077515900135,1.8203019430984567e-05,0.0003,0.075,,
169,115.17,85,115.17,450,14400,8980,-0.013920078240334987,0.0041254964,-0.2448902927339077,0.8109701424837112,0.2,-0.017004918307065964,3.409092842048267e-05,0.0003,0.1140625,,
169,115.17,85,115.17,451,14432,9000,-0.01401112014427781,0.041057706,-0.1647382877767086,0.9692582003772259,0.2,-0.026799647137522697,5.323315053828992e-05,0.0003,0.0796875,,
169,115.17,85,115.17,452,14464,9020,-0.00437505105510354,0.0049895225,-0.1569423757493496,0.8992628008127213,0.2,-0.023923860862851143,2.1180569819989615e-05,0.0003,0.0125,,
169,115.17,85,115.17,453,14496,9040,-0.010506137507036328,0.0022458741,-0.2539500124752522,0.9173747077584267,0.2,-0.011242542415857315,1.113056491703901e-05,0.0003,0.1296875,,
169,115.17,85,115.17,454,14528,9060,-0.002048808615654707,0.0023708092,-0.21047152802348137,0.9120609983801842,0.2,-0.003309554187580943,1.2334140387793014e-05,0.0003,0.040625,,
169,115.17,86,115.17,455,14560,9080,-0.016411351785063744,0.03950274,-0.169364608079195,0.8354107439517975,0.2,-0.02664482593536377,2.0679074691543064e-05,0.0003,0.0640625,,
169,115.17,86,115.17,456,14592,9100,-0.02374120634049177,0.0507647,-0.1695651650428772,0.8375688791275024,0.2,-0.054838377982378006,1.7648248376644916e-05,0.0003,0.0671875,,
169,115.17,86,115.17,457,14624,9120,-0.03237771037966013,0.08250539,-0.22706571370363235,0.9654267206788063,0.2,-0.03990260884165764,0.00023108126406441444,0.0003,0.171875,,
169,115.17,86,115.17,458,14656,9140,-0.008082695957273244,0.002261023,-0.25658393651247025,0.9211810901761055,0.2,-0.01335868425667286,7.830495251255342e-05,0.0003,0.0859375,,
169,115.17,86,115.17,459,14688,9160,-0.005633166991174221,0.0028204927,-0.2068010151386261,0.8275522440671921,0.2,-0.010615258477628231,1.532206956653681e-05,0.0003,0.0078125,,
169,115.17,86,115.17,460,14720,9180,-0.023764268681406974,0.12765479,-0.15847545564174653,-3.8225221633911133,0.2,-0.04181428998708725,2.5389668462594272e-05,0.0003,0.125,,
169,115.17,87,115.17,461,14752,9200,-0.04926814073696732,0.43692327,-0.18791687935590745,0.9490572921931744,0.2,-0.06226882338523865,7.743251399006112e-06,0.0003,0.334375,,
169,116.19,87,116.19,462,14784,9220,-0.030167696252465247,0.11351653,-0.21052128374576567,0.694384902715683,0.2,-0.06435643136501312,2.352966869239026e-05,0.0003,0.1359375,,
169,116.19,87,116.19,463,14816,9240,-0.0008213181048631668,0.009583463,-0.20808058381080627,0.9745847694575787,0.2,-0.0038728448562324047,0.00025821242888923734,0.0003,0.078125,,
169,116.19,87,116.19,464,14848,9260,-0.017388012167066334,0.0007970864,-0.17699372842907907,0.8154945075511932,0.2,-0.01505319494754076,0.00010231135038338835,0.0003,0.05625,,
169,116.19,87,116.19,465,14880,9280,-0.01931826425716281,0.04342726,-0.20226695463061334,0.6924787163734436,0.2,-0.03784950077533722,3.8983830745564776e-05,0.0003,0.1015625,,
169,116.19,87,116.19,466,14912,9300,-0.00020205257460474967,0.00093984697,-0.16537242010235786,0.8897832110524178,0.2,-0.0035207842011004686,6.079659851820907e-06,0.0003,0.0765625,,
169,116.19,88,116.19,467,14944,9320,-0.01877648290246725,0.039596383,-0.21430031061172486,0.8778420761227608,0.2,-0.022114146500825882,9.410296433998155e-06,0.0003,0.1578125,,
169,117.78,88,117.78,468,14976,9340,-0.02792980056256056,0.024240337,-0.2577955976128578,0.9562189914286137,0.2,-0.04093192145228386,8.522778080077842e-06,0.0003,0.1578125,,
169,117.78,88,117.78,469,15008,9360,-0.006994203664362431,0.017703041,-0.22806504145264625,0.9771697577089071,0.2,-0.011300847865641117,0.00012030723337375093,0.0003,0.065625,,
169,117.78,88,117.78,470,15040,9380,-0.009791251737624407,0.021417612,-0.158315509557724,0.7988649010658264,0.2,-0.019220571964979172,7.061909054755233e-05,0.0003,0.0421875,,
169,117.78,88,117.78,471,15072,9400,0.00033417008817195895,5.0105155e-07,-0.10989507623016834,0.966959685087204,0.2,-0.000511940277647227,1.1026822699022887e-05,0.0003,0.0,,
169,117.78,88,117.78,472,15104,9420,-0.0019852914847433567,7.847883e-05,-0.07771382592618466,0.98249576613307,0.2,-0.0066032023169100285,2.373535357946821e-06,0.0003,0.0,,
169,117.78,89,117.78,473,15136,9440,-0.004931508190929889,0.0021297913,-0.12000189125537872,0.917726643383503,0.2,-0.01226265262812376,8.604568733971973e-06,0.0003,0.028125,,
169,117.78,89,117.78,474,15168,9460,-0.02118694791570306,0.055985253,-0.16020217761397362,0.8084509670734406,0.2,-0.04177471995353699,1.2575341429510445e-05,0.0003,0.06875,,
169,119.46,89,119.46,475,15200,9480,-0.0010314950719475745,0.0009588767,-0.1638676680624485,0.8858483284711838,0.2,-0.004008089657872915,1.887389050807542e-05,0.0003,0.0171875,,
169,119.46,89,119.46,476,15232,9500,-0.009704941883683205,0.01607642,-0.17767321765422822,0.9190078228712082,0.2,-0.014842385426163673,0.0001068674315320095,0.0003,0.109375,,
169,119.46,89,119.46,477,15264,9520,-0.02930451389402151,0.004930754,-0.23443110212683677,0.9211111143231392,0.2,-0.03406108170747757,3.32324156715913e-05,0.0003,0.109375,,
169,119.46,90,119.46,478,15296,9540,-0.004188390634953976,0.002192866,-0.15992830395698548,0.7973283976316452,0.2,-0.005749041214585304,1.617788598196057e-05,0.0003,0.021875,,
169,119.46,90,119.46,479,15328,9560,-0.005202252883464098,0.0036331369,-0.30553846061229706,0.7665213793516159,0.2,-0.006798380985856056,1.4104082401900086e-05,0.0003,0.0859375,,
169,119.46,90,119.46,480,15360,9580,-0.00737571706995368,0.07477906,-0.21466604322195054,0.8303819298744202,0.2,-0.018244905397295952,1.4058871715860733e-05,0.0003,0.0875,,
169,120.96,90,120.96,481,15392,9600,-0.0015448451973497867,0.0006868122,-0.18992821797728537,0.4740477204322815,0.2,-0.003744659712538123,2.246740796181257e-05,0.0003,0.034375,,
169,120.96,90,120.96,482,15424,9620,-0.008533541485667229,0.011455562,-0.17742674499750138,0.9741298574954271,0.2,-0.01155567541718483,9.23141669773031e-05,0.0003,0.0671875,,
170,120.96,90,120.96,483,15456,9640,-0.02602731566876173,0.11752105,-0.1806430362164974,0.9371317625045776,0.2,-0.04697674140334129,5.1193888066336515e-05,0.0003,0.1390625,,
170,120.96,91,120.96,484,15488,9660,-0.013624906446784735,0.023110526,-0.1940075933933258,-0.057985663414001465,0.2,-0.04375828057527542,2.0332065014372346e-05,0.0003,0.0484375,,
170,120.96,91,120.96,485,15520,9680,-0.0024023747071623804,0.0011498854,-0.23614782691001893,0.8094998151063919,0.2,-0.004766065161675215,9.924579057951632e-06,0.0003,0.1203125,,
170,120.96,91,120.96,486,15552,9700,-0.0004730597138404846,0.0032195318,-0.25218860507011415,0.9230371713638306,0.2,-0.0009766940493136644,1.014003464661073e-05,0.0003,0.0125,,
170,121.78,91,121.78,487,15584,9720,-0.0072791164740920065,0.004686227,-0.30325406044721603,0.8033239394426346,0.2,-0.01161158550530672,1.4381887240233482e-05,0.0003,0.1390625,,
170,121.78,91,121.78,488,15616,9740,-0.01103698518127203,0.019101318,-0.2454741783440113,0.9841977786272764,0.2,-0.016775675117969513,7.021451820037328e-05,0.0003,0.1390625,,
169,121.78,92,121.78,489,15648,9760,-0.0065901665017008785,0.005276561,-0.15603742748498917,0.8519759178161621,0.2,-0.011190829798579216,4.6876256783434654e-05,0.0003,0.075,,
169,121.78,92,121.78,490,15680,9780,-0.0031058081425726415,0.0045225536,-0.15865134596824645,0.7855216562747955,0.2,-0.006025758106261492,8.36379631437012e-06,0.0003,0.05,,
170,121.78,92,121.78,491,15712,9800,-0.01939878538250923,0.011883134,-0.1894403114914894,0.8639306575059891,0.2,-0.022896016016602516,6.639354205617565e-06,0.0003,0.125,,
169,121.78,92,121.78,492,15744,9820,-0.0008679638616740703,0.0045725834,-0.21465930268168448,0.8325934857130051,0.2,-0.0019267778843641281,9.021154687616217e-06,0.0003,0.01875,,
170,122.85,92,122.85,493,15776,9840,-0.01067230785265565,0.0046936795,-0.24551194459199904,0.7664513438940048,0.2,-0.013016445562243462,1.1175940221619384e-05,0.0003,0.05,,
169,122.85,92,122.85,494,15808,9860,-0.00036344341933727267,6.547477e-05,-0.19420753568410873,0.9814046565443277,0.2,-0.0009163859649561346,9.24208463402465e-05,0.0003,0.0,,
169,122.85,93,122.85,495,15840,9880,-0.020484250225126743,0.034224257,-0.21157790943980218,0.7811633348464966,0.2,-0.0459425188601017,6.145929692138452e-05,0.0003,0.0734375,,
169,122.85,93,122.85,496,15872,9900,-0.010107693448662757,0.006155338,-0.2011752560734749,0.8202569633722305,0.2,-0.014429551549255848,3.735026602953439e-05,0.0003,0.1,,
169,122.85,93,122.85,497,15904,9920,-0.0009003174491226673,0.0038173152,-0.27389421314001083,0.816058486700058,0.2,-0.004030580632388592,6.872071571706328e-06,0.0003,0.0671875,,
169,122.85,93,122.85,498,15936,9940,-0.03449452510103583,0.16668881,-0.235685496032238,0.83934386074543,0.2,-0.0564245879650116,1.034129368235881e-05,0.0003,0.1921875,,
169,122.85,93,122.85,499,15968,9960,-0.007457949500530958,0.030778904,-0.23492157757282256,0.8155066519975662,0.2,-0.02476116642355919,1.0627084975567413e-05,0.0003,0.0671875,,
169,122.85,94,122.85,500,16000,9980,-0.014172630850225687,0.009647036,-0.20830267518758774,0.20175129175186157,0.2,-0.022886095568537712,1.569532544181129e-05,0.0003,0.078125,,
169,122.85,94,122.85,501,16032,10000,-0.008486505690962076,0.0125705525,-0.20608101412653923,0.8928966298699379,0.2,-0.02228771336376667,0.00010745340041466989,0.0003,0.0390625,,
169,122.85,94,122.85,502,16064,10020,-0.006627611257135868,0.042345796,-0.2308944396674633,0.7784002870321274,0.2,-0.018882088363170624,7.81514903792413e-05,0.0003,0.059375,,
169,122.85,94,122.85,503,16096,10040,-0.030733688920736312,0.048947863,-0.23179047778248787,0.9371961429715157,0.2,-0.05305061489343643,4.8393398628832076e-06,0.0003,0.1015625,,
169,122.85,95,122.85,504,16128,10060,-0.01043450403958559,0.028370626,-0.25128367096185683,0.5296458005905151,0.2,-0.018999869003891945,1.6366178260796006e-05,0.0003,0.1078125,,
169,122.85,95,122.85,505,16160,10080,-0.022157843783497812,0.032559425,-0.2799199357628822,0.8741613626480103,0.2,-0.03156926855444908,9.183687575387012e-06,0.0003,0.140625,,
168,124.12,95,124.12,506,16192,10100,-0.04714708658866584,0.11320967,-0.2656734362244606,0.690436452627182,0.2,-0.06697063148021698,2.126092372236599e-05,0.0003,0.2125,,
168,124.12,96,124.12,507,16224,10120,-0.021274033561348916,0.04909856,-0.2629799321293831,0.9797258302569389,0.2,-0.032203178852796555,0.00011525482223078143,0.0003,0.1,,
168,124.12,96,124.12,508,16256,10140,-0.012235563155263663,0.008145448,-0.22076840028166772,0.907830610871315,0.2,-0.019624978303909302,7.716276395512978e-05,0.0003,0.040625,,
168,124.12,96,124.12,509,16288,10160,-0.006960250437259674,0.011471634,-0.20960221737623214,0.7553912848234177,0.2,-0.009833978489041328,1.4432570560529712e-05,0.0003,0.0671875,,
168,124.12,96,124.12,510,16320,10180,-0.012489655520766973,0.021263925,-0.27649083733558655,0.9148958995938301,0.2,-0.020546112209558487,5.135261517352774e-06,0.0003,0.0953125,,
168,124.12,97,124.12,511,16352,10200,-0.008289683889597655,0.0076663448,-0.28995031863451004,0.7886874228715897,0.2,-0.013906048610806465,8.756822126088082e-06,0.0003,0.109375,,
168,125.77,97,125.77,512,16384,10220,-0.04346945025026798,0.032425776,-0.2652173161506653,0.6912090182304382,0.2,-0.050805311650037766,2.2677028664475073e-05,0.0003,0.2640625,,
168,125.77,97,125.77,513,16416,10240,-0.003068637661635876,0.0036380803,-0.26657445430755616,0.9827143512666225,0.2,-0.006151025183498859,8.548578225600067e-05,0.0003,0.025,,
168,125.77,97,125.77,514,16448,10260,-0.01118560116738081,0.00849973,-0.2449742317199707,0.8992322087287903,0.2,-0.01652020588517189,7.071868112689117e-05,0.0003,0.1109375,,
168,125.77,97,125.77,515,16480,10280,-0.011918402090668679,0.004629473,-0.2524346709251404,0.6492010056972504,0.2,-0.018894143402576447,1.4194132108968916e-05,0.0003,0.028125,,
168,125.77,98,125.77,516,16512,10300,-0.026282689720392226,0.039528787,-0.24503389969468117,0.7737110108137131,0.2,-0.031280308961868286,6.388085921571474e-06,0.0003,0.1546875,,
168,125.77,98,125.77,517,16544,10320,-0.0264202818274498,0.03794845,-0.2250808969140053,0.8469085693359375,0.2,-0.036074332892894745,6.717914652654145e-06,0.0003,0.11875,,
168,127.38,98,127.38,518,16576,10340,-0.00324668288230896,0.0022148956,-0.23699358776211737,0.9074745178222656,0.2,-0.00561733590438962,7.818710855644895e-06,0.0003,0.034375,,
168,127.38,98,127.38,519,16608,10360,-0.0057931155897676945,0.0029545156,-0.22115343734622,0.9816556069999933,0.2,-0.007252964191138744,0.00012634582235477866,0.0003,0.090625,,
168,127.38,98,127.38,520,16640,10380,-0.009813496004790067,0.0033108238,-0.19628109857439996,-0.5140591859817505,0.2,-0.013646489009261131,0.0001155183432274498,0.0003,0.0671875,,
168,127.38,98,127.38,521,16672,10400,-8.420143276453019e-05,0.00052248314,-0.18785695880651473,0.8416290134191513,0.2,-0.0003778093960136175,0.00011223727051401511,0.0003,0.0,,
168,127.38,99,127.38,522,16704,10420,-0.0035850213840603828,0.0013916101,-0.1977980837225914,0.6604206264019012,0.2,-0.005358097609132528,9.437168273507268e-06,0.0003,0.040625,,
168,127.38,99,127.38,523,16736,10440,-0.007151629775762558,0.00921878,-0.16286325231194496,0.9509246610105038,0.2,-0.00930863805115223,3.867153122882883e-06,0.0003,0.04375,,
168,127.38,99,127.38,524,16768,10460,-0.0035846371203660963,0.0016839961,-0.21663766279816626,0.9181354269385338,0.2,-0.004321414045989513,8.48503623274155e-06,0.0003,0.05,,
168,129.0,99,129.0,525,16800,10480,-0.008170265052467585,0.001998893,-0.21959602162241937,0.834642693400383,0.2,-0.012831768952310085,1.415240026290121e-05,0.0003,0.03125,,
168,129.0,99,129.0,526,16832,10500,-0.004544985480606556,0.0071212947,-0.18749752044677734,0.9654861465096474,0.2,-0.006530844606459141,2.4686377128091407e-05,0.0003,0.03125,,
168,129.0,99,129.0,527,16864,10520,-0.021565689984709025,0.031028647,-0.2719242602586746,0.9209362789988518,0.2,-0.030774414539337158,2.0456162837945156e-05,0.0003,0.1390625,,
168,129.0,100,129.0,528,16896,10540,-0.005033220117911697,0.0023406493,-0.23487757444381713,0.7980847209692001,0.2,-0.00832896027714014,8.276832500087038e-06,0.0003,0.0796875,,
168,129.0,100,129.0,529,16928,10560,-0.0048460040241479875,0.0012659254,-0.217493287473917,0.863180935382843,0.2,-0.006372776348143816,8.043441835070552e-06,0.0003,0.0359375,,
168,129.0,100,129.0,530,16960,10580,-0.0023149151355028154,0.0014318079,-0.20693861916661263,0.8889591544866562,0.2,-0.0043592294678092,1.1230747531953966e-05,0.0003,0.034375,,
168,130.42,100,130.42,531,16992,10600,-0.03765875734388828,0.013998039,-0.3130382478237152,0.7876843959093094,0.2,-0.048741623759269714,1.6069172988864012e-05,0.0003,0.309375,,
168,130.42,100,130.42,532,17024,10620,-0.014651179127395154,0.025441587,-0.26850534975528717,0.9802194107323885,0.2,-0.019184796139597893,0.00012103374137950595,0.0003,0.15625,,
168,130.42,100,130.42,533,17056,10640,-0.014733346924185754,0.06289911,-0.20030879378318786,0.9033471569418907,0.2,-0.024636581540107727,6.232802115846425e-05,0.0003,0.0703125,,
169,130.42,101,130.42,534,17088,10660,-0.004654074134305119,0.0014663413,-0.23409034982323645,0.3314034938812256,0.2,-0.010768263600766659,2.4461415432597277e-05,0.0003,0.06875,,
169,130.42,101,130.42,535,17120,10680,-0.01351171573624015,0.030647065,-0.20096726045012475,0.8458849787712097,0.2,-0.02662322297692299,4.917494834444369e-06,0.0003,0.0765625,,
169,130.42,101,130.42,536,17152,10700,-0.003004428371787071,0.02982619,-0.2635524615645409,0.8906359001994133,0.2,-0.008924203924834728,5.625565040645597e-06,0.0003,0.0578125,,
169,131.95,101,131.95,537,17184,10720,-0.007035370683297515,0.0026015937,-0.28432058840990065,0.8712346106767654,0.2,-0.011095894500613213,7.658789013476052e-06,0.0003,0.0765625,,
169,131.95,101,131.95,538,17216,10740,-0.008638607617467643,0.008313014,-0.2893697276711464,0.9767647963017225,0.2,-0.015067560598254204,7.038982694211882e-05,0.0003,0.1296875,,
169,131.95,102,131.95,539,17248,10760,-0.020962949842214584,0.031513546,-0.239706352353096,0.7518185824155807,0.2,-0.031986262649297714,5.729883050662465e-05,0.0003,0.140625,,
169,131.95,102,131.95,540,17280,10780,-0.0292735094204545,0.018692333,-0.264939022064209,0.8221108168363571,0.2,-0.048714008182287216,1.526523442407779e-05,0.0003,0.0875,,
169,131.95,102,131.95,541,17312,10800,-0.014318735338747501,0.028085891,-0.22391073480248452,0.917091891169548,0.2,-0.019456109032034874,4.825210567105387e-06,0.0003,0.090625,,
169,131.95,102,131.95,542,17344,10820,-0.02124620657414198,0.07034444,-0.2305292569100857,0.6662040650844574,0.2,-0.034906622022390366,1.0514559312468918e-05,0.0003,0.1453125,,
169,133.42,102,133.42,543,17376,10840,-0.025119788944721222,0.04472445,-0.19710721522569657,0.801748976111412,0.2,-0.03547917678952217,8.77217521519924e-06,0.0003,0.10625,,
169,133.42,102,133.42,544,17408,10860,-0.007418239768594503,0.047832735,-0.2664305970072746,0.9808104671537876,0.2,-0.009844833984971046,9.084471930691507e-05,0.0003,0.1765625,,
169,133.42,103,133.42,545,17440,10880,-0.023180078342556955,0.04209674,-0.25124072954058646,-1.149402141571045,0.2,-0.032489947974681854,8.52478748129215e-05,0.0003,0.115625,,
169,133.42,103,133.42,546,17472,10900,-0.01624461552128196,0.019538665,-0.2502600349485874,0.5654635727405548,0.2,-0.02252625674009323,0.00012170252375653945,0.0003,0.090625,,
169,133.42,103,133.42,547,17504,10920,-0.004620148800313473,0.003574253,-0.2607442170381546,0.6233128011226654,0.2,-0.006922203581780195,7.378187274298398e-06,0.0003,0.0640625,,
169,133.42,103,133.42,548,17536,10940,-0.001901808474212885,0.0032908171,-0.3020440325140953,0.9309393018484116,0.2,-0.0037778804544359446,5.840931430611818e-06,0.0003,0.0109375,,
169,133.42,103,133.42,549,17568,10960,-0.004215839505195618,0.0027057026,-0.3009640619158745,0.6546651422977448,0.2,-0.008562740869820118,1.0185762653236452e-05,0.0003,0.0265625,,
169,135.01,104,135.01,550,17600,10980,-0.002884121984243393,0.0007203547,-0.2624917231500149,0.8318696767091751,0.2,-0.005255009513348341,8.522240068487009e-06,0.0003,0.00625,,
169,135.01,104,135.01,551,17632,11000,-0.013227717578411102,0.023685459,-0.2497446946799755,0.9254873171448708,0.2,-0.02958020754158497,5.932088515692158e-05,0.0003,0.08125,,
169,135.01,104,135.01,552,17664,11020,-0.011118181049823761,0.0016831821,-0.27387872338294983,0.8971762135624886,0.2,-0.03345043212175369,4.203490761938156e-05,0.0003,0.053125,,
169,135.01,104,135.01,553,17696,11040,-0.00431540310382843,0.014056885,-0.2650792390108109,0.7193217575550079,0.2,-0.0055883172899484634,6.249550233405899e-06,0.0003,0.0890625,,
169,135.01,104,135.01,554,17728,11060,-0.0018994227051734925,0.0034510922,-0.30098728835582733,0.846717968583107,0.2,-0.0031587067060172558,6.225905599421821e-06,0.0003,0.046875,,
169,135.01,105,135.01,555,17760,11080,-0.0006451662629842758,0.003456656,-0.3345292299985886,0.8707756698131561,0.2,-0.0017059060046449304,8.028938987081347e-06,0.0003,0.003125,,
169,136.68,105,136.68,556,17792,11100,-0.001931622065603733,0.008017218,-0.323453588783741,0.867616668343544,0.2,-0.0037462112959474325,8.408578332819161e-06,0.0003,0.0765625,,
169,136.68,105,136.68,557,17824,11120,-0.01339075742289424,0.0486887,-0.24528689533472062,0.9801634587347507,0.2,-0.02757680043578148,4.5169174700276923e-05,0.0003,0.053125,,
169,136.68,105,136.68,558,17856,11140,-0.0095348309725523,0.0038266592,-0.2583827257156372,0.9057430773973465,0.2,-0.015587964095175266,2.867938574127038e-05,0.0003,0.0953125,,
169,136.68,105,136.68,559,17888,11160,-0.012934564892202616,0.045537643,-0.29029554426670073,-0.05975461006164551,0.2,-0.016873501241207123,2.1532774007937404e-05,0.0003,0.1734375,,
169,136.68,105,136.68,560,17920,11180,-0.005987353855744004,0.0018971572,-0.2858128920197487,0.7072573006153107,0.2,-0.00779564818367362,1.035153823067958e-05,0.0003,0.10625,,
169,136.68,106,136.68,561,17952,11200,-0.008624106273055076,0.004658154,-0.33729391992092134,0.3529025912284851,0.2,-0.011158980429172516,1.196658768094494e-05,0.0003,0.1125,,
169,138.46,106,138.46,562,17984,11220,-0.032598957605659964,0.018147282,-0.297031058371067,0.700169175863266,0.2,-0.0389014333486557,9.21358478080947e-06,0.0003,0.2421875,,
169,138.46,106,138.46,563,18016,11240,-0.005329711083322764,0.0041128984,-0.32111567705869676,0.9836206827312708,0.2,-0.00722610903903842,6.458419375121593e-05,0.0003,0.0296875,,
169,138.46,106,138.46,564,18048,11260,-0.012994796968996525,0.0028536217,-0.28756486922502517,0.854422315955162,0.2,-0.025205448269844055,5.608325682260329e-05,0.0003,0.0140625,,
169,138.46,106,138.46,565,18080,11280,-0.010455931071192026,0.022901028,-0.20404357314109803,0.4789796471595764,0.2,-0.016454340890049934,1.86498893526732e-05,0.0003,0.05,,
169,138.46,106,138.46,566,18112,11300,-0.01977723082527518,0.01944597,-0.23461073115468026,0.7976847141981125,0.2,-0.023159457370638847,6.0686055121550455e-06,0.0003,0.1203125,,
169,138.46,107,138.46,567,18144,11320,-0.011601934302598238,0.008509679,-0.3085784539580345,0.8372893631458282,0.2,-0.01631643995642662,5.6011132983257996e-06,0.0003,0.1546875,,
169,140.14,107,140.14,568,18176,11340,-0.006337199080735445,0.022315215,-0.32078935354948046,0.8723352551460266,0.2,-0.010798849165439606,6.052661433386675e-06,0.0003,0.1578125,,
169,140.14,107,140.14,569,18208,11360,-0.0061210539191961285,0.013444899,-0.313541142642498,0.9831195175647736,0.2,-0.009151101112365723,3.3842627726698995e-05,0.0003,0.0421875,,
169,140.14,107,140.14,570,18240,11380,-0.013283749483525753,0.035895005,-0.2721560806035995,0.8637735843658447,0.2,-0.023234328255057335,3.0758275534026326e-05,0.0003,0.0953125,,
169,140.14,107,140.14,571,18272,11400,-0.002266580145806074,0.0018130643,-0.2931108266115189,0.7172062993049622,0.2,-0.002676946809515357,1.3417043510344228e-05,0.0003,0.075,,
169,140.14,107,140.14,572,18304,11420,-0.006679097283631563,0.0051411083,-0.2506743475794792,0.6666017770767212,0.2,-0.009905914776027203,7.679761802137364e-06,0.0003,0.0328125,,
169,140.14,108,140.14,573,18336,11440,-0.029244331177324057,0.041790918,-0.20817692577838898,0.9577566497027874,0.2,-0.0502699576318264,4.601880527843605e-06,0.0003,0.0515625,,
169,140.14,108,140.14,574,18368,11460,-0.00043541062623262403,0.00045383815,-0.2729572653770447,0.7209798097610474,0.2,-0.009401355870068073,9.856358451543201e-06,0.0003,0.053125,,
169,141.79,108,141.79,575,18400,11480,-0.013106441777199506,0.0054698763,-0.2896827906370163,0.653598427772522,0.2,-0.018894482403993607,1.220412000293436e-05,0.0003,0.06875,,
169,141.79,108,141.79,576,18432,11500,-0.009704995807260275,0.028422354,-0.1734256014227867,0.8882171809673309,0.2,-0.011808674782514572,7.463058573193848e-05,0.0003,0.0859375,,
169,141.79,108,141.79,577,18464,11520,-0.014931189361959696,0.004328739,-0.16439561769366265,0.9102940931916237,0.2,-0.02684605121612549,6.927872873347951e-05,0.0003,0.028125,,
169,141.79,108,141.79,578,18496,11540,-0.008924141433089972,0.008208636,-0.12304356396198272,0.524714320898056,0.2,-0.029411491006612778,7.299919661818421e-06,0.0003,0.015625,,
169,141.79,109,141.79,579,18528,11560,-0.0027107513509690762,0.00070072897,-0.18339289277791976,0.8088933378458023,0.2,-0.0038000408094376326,5.966543926660961e-06,0.0003,0.053125,,
169,141.79,109,141.79,580,18560,11580,-0.006125402916222811,0.00113378,-0.1969254232943058,0.9523594342172146,0.2,-0.0072526209987699986,6.3039246924745385e-06,0.0003,0.05625,,
169,143.6,109,143.6,581,18592,11600,-0.022363171633332967,0.0039333925,-0.22029681354761124,0.7517452538013458,0.2,-0.02906624972820282,8.618383003522467e-06,0.0003,0.10625,,
169,143.6,109,143.6,582,18624,11620,-0.004256334714591503,0.0027805492,-0.19009170904755593,0.9718960653990507,0.2,-0.005175064317882061,9.027124433487188e-05,0.0003,0.0296875,,
169,143.6,109,143.6,583,18656,11640,-0.03761377995833755,0.08854937,-0.23329857513308525,0.8392250537872314,0.2,-0.05331782251596451,0.00010806492900883313,0.0003,0.19375,,
169,143.6,109,143.6,584,18688,11660,-0.011894925311207772,0.022475801,-0.1733444057404995,0.4292721152305603,0.2,-0.014976448379456997,2.75002462331031e-05,0.0003,0.0796875,,
169,143.6,110,143.6,585,18720,11680,-0.003868311271071434,0.015536946,-0.17238806635141374,0.6660239398479462,0.2,-0.006493266671895981,9.805801937545766e-06,0.0003,0.05625,,
170,143.6,110,143.6,586,18752,11700,-0.010929951164871454,0.012083296,-0.2583159223198891,0.8406180739402771,0.2,-0.013923408463597298,7.521067982452223e-06,0.0003,0.1421875,,
170,145.33,110,145.33,587,18784,11720,-0.0214923158288002,0.024063416,-0.17605845928192138,0.8079506605863571,0.2,-0.027727359905838966,6.806727856201178e-06,0.0003,0.0859375,,
170,145.33,110,145.33,588,18816,11740,-0.005500548519194126,0.005936126,-0.2473360300064087,0.9838727954775095,0.2,-0.008961460553109646,5.2393383521120994e-05,0.0003,0.10625,,
170,145.33,110,145.33,589,18848,11760,-0.013006504345685243,0.009043093,-0.2116050347685814,0.8651480078697205,0.2,-0.030238894745707512,2.1862667199457065e-05,0.0003,0.03125,,
170,145.33,110,145.33,590,18880,11780,-0.005420686304569244,0.011018658,-0.24073485732078553,0.6016615629196167,0.2,-0.011673410423099995,3.102540131294518e-05,0.0003,0.071875,,
170,145.33,111,145.33,591,18912,11800,-0.007337873429059982,0.0015655532,-0.29296152740716935,0.8363013863563538,0.2,-0.012805062346160412,4.780422091243963e-06,0.0003,0.046875,,
170,145.33,111,145.33,592,18944,11820,-0.018117117509245873,0.017873414,-0.34180090874433516,0.8868746608495712,0.2,-0.031085943803191185,4.690220998782025e-06,0.0003,0.234375,,
